Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
667531,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2020,01/01/2020,19.4,
669628,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2020,01/01/2020,8.4,
669601,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2020,01/01/2020,7.5,
669760,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2020,01/01/2020,7.8,
667525,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2020,01/01/2020,21.3,
669757,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2020,01/01/2020,7.4,
669625,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2020,01/01/2020,7.7,
667213,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2020,01/01/2020,19.7,
669604,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2020,01/01/2020,8.5,
669595,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2020,01/01/2020,9.2,
669763,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2020,01/01/2020,8.2,
667219,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2020,01/01/2020,21.6,
667519,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2020,01/01/2020,21.7,
669607,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2020,01/01/2020,7.5,
667477,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2020,01/01/2020,23,
669769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2020,01/01/2020,8.5,
667537,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2020,01/01/2020,22.5,
669598,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2020,01/01/2020,8,
669627,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2019-20,12/01/2019,11.3,
669603,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2019-20,12/01/2019,11.5,
667220,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2019-20,12/01/2019,32.1,
667532,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2019-20,12/01/2019,29.8,
667208,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2019-20,12/01/2019,31.6,
667196,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2019-20,12/01/2019,33.6,
667538,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2019-20,12/01/2019,32.1,
669762,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2019-20,12/01/2019,11,
667484,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2019-20,12/01/2019,30.7,
669562,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2019-20,12/01/2019,12.6,
669597,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2019-20,12/01/2019,10.6,
669624,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2019-20,12/01/2019,10.2,
667202,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2019-20,12/01/2019,34.2,
667214,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2019-20,12/01/2019,30.1,
669606,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2019-20,12/01/2019,10,
667526,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2019-20,12/01/2019,31.5,
667544,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2019-20,12/01/2019,36.2,
667520,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2019-20,12/01/2019,32.3,
667478,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2019-20,12/01/2019,32.9,
669756,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2019-20,12/01/2019,9.9,
669768,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2019-20,12/01/2019,11.4,
669759,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2019-20,12/01/2019,10.3,
669600,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2019-20,12/01/2019,10,
669765,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2019-20,12/01/2019,11,
650948,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2019,06/01/2019,25.7,
643388,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2019,06/01/2019,24.9,
650949,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2019,06/01/2019,24.7,
643553,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2019,06/01/2019,22.5,
643400,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2019,06/01/2019,23.1,
649877,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2019,06/01/2019,9.9,
649745,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2019,06/01/2019,9.5,
643559,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2019,06/01/2019,23.5,
643529,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2019,06/01/2019,24.1,
651001,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2019,06/01/2019,25.9,
650946,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,24,
649874,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2019,06/01/2019,11.1,
650992,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2019,06/01/2019,24.2,
651003,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2019,06/01/2019,23.1,
643532,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2019,06/01/2019,21.2,
649898,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2019,06/01/2019,11.1,
643391,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,24.8,
649736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2019,06/01/2019,11.1,
650947,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2019,06/01/2019,25,
649733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2019,06/01/2019,11.2,
643394,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2019,06/01/2019,22.6,
643556,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2019,06/01/2019,19.9,
649739,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2019,06/01/2019,10.8,
650999,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2019,06/01/2019,24.8,
643550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2019,06/01/2019,23.3,
650993,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2019,06/01/2019,25.4,
643562,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2019,06/01/2019,27.2,
649907,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2019,06/01/2019,12.5,
650945,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2019,06/01/2019,23.8,
649895,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2019,06/01/2019,9.7,
649904,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2019,06/01/2019,10.4,
651000,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2019,06/01/2019,24.9,
649742,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2019,06/01/2019,10.1,
643397,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2019,06/01/2019,20.3,
649901,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2019,06/01/2019,9.9,
651002,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2019,06/01/2019,24.4,
816851,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,307,Gramercy Park - Murray Hill,2019,01/01/2019,188.2,
816847,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,309,Union Square - Lower East Side,2019,01/01/2019,124.4,
817016,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2019,01/01/2019,127.4,
817230,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2019,01/01/2019,7,
817192,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,309,Union Square - Lower East Side,2019,01/01/2019,6.7,
816978,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,309,Union Square - Lower East Side,2019,01/01/2019,113.2,
816853,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,306,Chelsea - Clinton,2019,01/01/2019,136,
649900,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2019,01/01/2019,8.7,
649735,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2019,01/01/2019,10.1,
643390,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2019,01/01/2019,26.2,
649738,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2019,01/01/2019,9.7,
643552,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2019,01/01/2019,23.4,
817234,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105,Midtown (CD5),2019,01/01/2019,12.5,
816980,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,310,Lower Manhattan,2019,01/01/2019,102.6,
817012,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101,Financial District (CD1),2019,01/01/2019,103.7,
817226,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101,Financial District (CD1),2019,01/01/2019,4.9,
817194,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,310,Lower Manhattan,2019,01/01/2019,3.4,
649894,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2019,01/01/2019,8.4,
643549,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2019,01/01/2019,24.3,
649897,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2019,01/01/2019,9.9,
816813,643,Annual vehicle miles traveled,Million miles,per square mile,CD,101,Financial District (CD1),2019,01/01/2019,116.3,
649873,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2019,01/01/2019,10,
816809,643,Annual vehicle miles traveled,Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2019,01/01/2019,139,
643531,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2019,01/01/2019,22.4,
643528,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2019,01/01/2019,25.2,
649744,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2019,01/01/2019,8.2,
816811,643,Annual vehicle miles traveled,Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2019,01/01/2019,120.2,
643399,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2019,01/01/2019,24.2,
649732,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2019,01/01/2019,10.2,
643558,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2019,01/01/2019,24.6,
649903,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2019,01/01/2019,9.3,
816845,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,310,Lower Manhattan,2019,01/01/2019,112.3,
816976,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2019,01/01/2019,124.2,
816805,643,Annual vehicle miles traveled,Million miles,per square mile,CD,105,Midtown (CD5),2019,01/01/2019,94.8,
649906,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2019,01/01/2019,11.5,
643561,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2019,01/01/2019,28.5,
816807,643,Annual vehicle miles traveled,Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2019,01/01/2019,161.5,
817228,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2019,01/01/2019,9.2,
649876,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2019,01/01/2019,8.7,
817190,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2019,01/01/2019,10.1,
816849,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2019,01/01/2019,142.9,
817018,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2019,01/01/2019,147.4,
643396,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2019,01/01/2019,21.6,
817014,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2019,01/01/2019,104.2,
817020,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105,Midtown (CD5),2019,01/01/2019,71.1,
643387,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2019,01/01/2019,26,
643393,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2019,01/01/2019,23.6,
816972,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306,Chelsea - Clinton,2019,01/01/2019,118.3,
649741,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2019,01/01/2019,8.9,
817232,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2019,01/01/2019,6.5,
643555,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2019,01/01/2019,21.2,
817186,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,306,Chelsea - Clinton,2019,01/01/2019,9.1,
817188,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,307,Gramercy Park - Murray Hill,2019,01/01/2019,9.7,
816974,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,307,Gramercy Park - Murray Hill,2019,01/01/2019,168.7,
649737,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2018-19,12/01/2018,11.7,
643389,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2018-19,12/01/2018,29.5,
643533,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2018-19,12/01/2018,26.5,
649734,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2018-19,12/01/2018,11.8,
649878,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2018-19,12/01/2018,9.8,
643530,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2018-19,12/01/2018,28.8,
643398,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2018-19,12/01/2018,25.9,
649875,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2018-19,12/01/2018,11.5,
643560,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2018-19,12/01/2018,28.3,
649905,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2018-19,12/01/2018,10.6,
649743,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2018-19,12/01/2018,10.1,
649908,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2018-19,12/01/2018,13.5,
643563,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2018-19,12/01/2018,31.5,
649896,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2018-19,12/01/2018,9.5,
643551,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2018-19,12/01/2018,27.9,
643401,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2018-19,12/01/2018,27.7,
643392,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2018-19,12/01/2018,29.7,
649746,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2018-19,12/01/2018,9.3,
643557,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2018-19,12/01/2018,25.6,
643554,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2018-19,12/01/2018,27.4,
649902,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2018-19,12/01/2018,9.8,
649899,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2018-19,12/01/2018,11.4,
643395,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2018-19,12/01/2018,27.5,
649740,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2018-19,12/01/2018,11,
602943,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2018,06/01/2018,22.8,
605898,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2018,06/01/2018,10,
605874,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2018,06/01/2018,10.8,
605254,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2018,06/01/2018,24,
605255,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2018,06/01/2018,26.4,
605739,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2018,06/01/2018,9.9,
602784,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2018,06/01/2018,21.8,
602778,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2018,06/01/2018,21.5,
605310,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2018,06/01/2018,25.9,
602934,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2018,06/01/2018,22,
605736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2018,06/01/2018,11.6,
602772,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2018,06/01/2018,24.9,
602916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2018,06/01/2018,20.1,
602937,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2018,06/01/2018,21.5,
605308,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2018,06/01/2018,26.2,
605309,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2018,06/01/2018,27.1,
605257,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2018,06/01/2018,25.9,
605307,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2018,06/01/2018,26,
605311,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2018,06/01/2018,22.9,
605907,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2018,06/01/2018,12.9,
602940,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2018,06/01/2018,18.7,
605733,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2018,06/01/2018,11.3,
602775,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2018,06/01/2018,26.1,
602781,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2018,06/01/2018,19.4,
602946,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2018,06/01/2018,28.8,
605901,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2018,06/01/2018,9,
605256,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2018,06/01/2018,26.8,
605301,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2018,06/01/2018,26.5,
605253,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2018,06/01/2018,24.8,
605300,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2018,06/01/2018,25.3,
605742,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2018,06/01/2018,9.3,
602913,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2018,06/01/2018,23.7,
605877,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2018,06/01/2018,9.5,
605895,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2018,06/01/2018,10.1,
605745,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2018,06/01/2018,10.1,
605904,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2018,06/01/2018,10.4,
605741,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2018,01/01/2018,8.1,
605897,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2018,01/01/2018,8.9,
605735,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2018,01/01/2018,10.3,
602777,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2018,01/01/2018,24.8,
602936,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2018,01/01/2018,24.8,
602771,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2018,01/01/2018,27.6,
